customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,date,activity,Churn
4719-UMSIY,Male,0,No,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,100.9,2022-04-26 05:59:15,active,No
6614-VBEGU,Female,0,Yes,No,,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,1614.05,2022-02-01 00:00:00,inactive,No
0880-TKATG,Male,0,Yes,Yes,4.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,2022-04-05 04:59:41,inactive,Yes
3811-VBYBZ,Male,0,No,No,7.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,2022-02-01 00:00:00,inactive,Yes
1480-BKXGA,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8404.9,2022-02-01 00:00:00,active,No
2996-XAUVF,Male,0,No,No,,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,2022-02-01 00:00:00,active,No
9076-AXYIK,Male,1,Yes,No,,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,102.1,6538.45,2022-02-01 00:00:00,inactive,No
5968-XQIVE,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.7,6588.95,2022-02-01 00:00:00,active,No
8896-RAZCR,Female,0,No,Yes,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,868.1,2022-02-01 00:00:00,active,No
4640-UHDOS,Female,0,Yes,Yes,13.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,2022-02-01 00:00:00,inactive,Yes
4933-IKULF,Female,1,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,330.6,2022-02-01 00:00:00,active,No
3583-EKAPL,Male,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55,2022-02-01 00:00:00,inactive,Yes
1304-BCCFO,Male,0,Yes,No,,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,2022-04-25 07:08:29,active,No
4104-PVRPS,Male,0,Yes,No,24.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,2022-02-01 00:00:00,active,No
9399-APLBT,Female,0,Yes,Yes,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,2022-02-01 00:00:00,inactive,Yes
2359-KMGLI,Male,0,No,No,24.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,2022-02-01 00:00:00,inactive,Yes
3780-DDGSE,Male,1,Yes,Yes,,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,2022-02-01 00:00:00,active,No
4431-EDMIQ,Female,0,Yes,Yes,7.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,2022-02-01 00:00:00,active,No
0306-JAELE,Male,0,No,No,5.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,2022-02-01 00:00:00,inactive,Yes
6227-HWPWX,Female,0,No,Yes,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,2022-02-01 00:00:00,inactive,Yes
0486-LGCCH,Male,0,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,225.75,2022-02-01 00:00:00,active,No
0447-BEMNG,Female,0,Yes,No,48.0,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145,2022-02-01 00:00:00,inactive,Yes
4612-SSVHJ,Female,1,No,No,20.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,2022-02-01 00:00:00,active,No
5168-MQQCA,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,2022-02-01 00:00:00,active,No
5949-XIKAE,Female,0,Yes,Yes,,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,2022-02-01 00:00:00,inactive,Yes
7971-HLVXI,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,2022-02-01 00:00:00,active,No
9094-AZPHK,Female,0,No,No,,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415,2022-02-01 00:00:00,active,No
3649-JPUGY,Male,0,No,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,2022-02-01 00:00:00,inactive,No
4472-LVYGI,Female,0,Yes,Yes,0.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55, ,2022-02-01 00:00:00,active,No
8372-JUXUI,Male,0,No,Yes,,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,2022-02-01 00:00:00,inactive,Yes
3552-CTCYF,Male,0,Yes,Yes,63.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,2022-02-01 00:00:00,active,No
6778-YSNIH,Female,0,No,No,2.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,2022-02-01 00:00:00,active,No
0388-EOPEX,Female,0,Yes,No,2.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,2022-02-01 00:00:00,inactive,Yes
5756-OZRIO,Male,1,Yes,No,,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,2022-04-03 13:27:22,active,No
6579-JPICP,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,2022-02-01 00:00:00,active,No
8205-OTCHB,Male,0,No,No,22.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,2022-02-01 00:00:00,inactive,Yes
4134-BSXLX,Male,0,Yes,No,,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.9,1785.65,2022-02-01 00:00:00,active,No
0505-SPOOW,Female,0,Yes,No,70.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1397.65,2022-02-01 00:00:00,active,No
6235-VDHOM,Female,1,No,No,5.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,2022-02-01 00:00:00,inactive,Yes
7783-YKGDV,Female,0,No,No,12.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,2022-02-01 00:00:00,inactive,Yes
4374-YMUSQ,Male,0,No,No,34.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.25,3899.05,2022-02-01 00:00:00,inactive,No
4513-CXYIX,Female,1,Yes,No,71.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676,2022-02-01 00:00:00,inactive,No
3957-HHLMR,Female,0,Yes,Yes,70.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,2022-02-01 00:00:00,inactive,No
7803-XOCCZ,Female,0,Yes,Yes,52.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,2022-02-01 00:00:00,active,No
5736-YEJAX,Male,0,No,Yes,69.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,2022-04-13 04:37:49,inactive,No
5609-CEBID,Female,1,No,No,20.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,2022-02-01 00:00:00,inactive,Yes
8981-FJGLA,Male,0,No,Yes,11.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.0,851.8,2022-02-01 00:00:00,active,No
7218-HKQFK,Male,0,Yes,No,2.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,2022-02-01 00:00:00,inactive,Yes
4636-QRJKY,Female,0,Yes,Yes,6.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,2022-02-01 00:00:00,inactive,Yes
1135-LMECX,Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,19.85,2022-02-01 00:00:00,active,No
4332-MUOEZ,Male,1,Yes,Yes,20.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,2022-02-01 00:00:00,active,No
8535-SFUTN,Male,0,No,No,,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,2022-02-01 00:00:00,inactive,No
5956-VKDTT,Female,1,Yes,No,5.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,2022-02-01 00:00:00,inactive,Yes
8677-HDZEE,Female,0,No,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95,2022-04-07 14:49:37,active,No
2475-MROZF,Male,0,No,No,30.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.0,2852.4,2022-02-01 00:00:00,inactive,No
9412-GHEEC,Male,0,No,No,,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,2022-02-01 00:00:00,inactive,Yes
3482-ABPKK,Female,0,No,No,28.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.3,1546.3,2022-02-01 00:00:00,active,No
6705-LXORM,Female,1,Yes,No,5.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,2022-02-01 00:00:00,active,No
0257-ZESQC,Female,1,Yes,No,27.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,2022-02-01 00:00:00,inactive,Yes
7531-GQHME,Male,0,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,265.45,2022-02-01 00:00:00,active,No
5174-ITUMV,Male,0,Yes,Yes,67.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,6989.45,2022-02-01 00:00:00,inactive,No
4109-CYRBD,Male,1,Yes,No,29.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.6,1442,2022-02-01 00:00:00,active,No
0913-XWSCN,Male,0,Yes,Yes,,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,2022-02-01 00:00:00,inactive,No
6825-UYPFK,Female,0,No,No,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,2022-02-01 00:00:00,inactive,Yes
8397-MVTAZ,Male,0,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480,2022-02-01 00:00:00,inactive,Yes
0750-EBAIU,Male,0,No,No,,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,91.25,4738.3,2022-04-12 09:00:25,inactive,No
8606-CIQUL,Male,1,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,2022-02-01 00:00:00,active,No
3571-DPYUH,Male,0,Yes,Yes,58.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.7,5430.35,2022-02-01 00:00:00,active,No
7601-GNDYK,Male,0,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,686.95,2022-02-01 00:00:00,active,No
0356-OBMAC,Female,1,No,No,,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,2022-04-26 19:58:17,inactive,No
8067-NIOYM,Female,0,Yes,Yes,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.1,490.65,2022-02-01 00:00:00,active,No
1403-GYAFU,Male,0,Yes,Yes,70.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1360.25,2022-02-01 00:00:00,active,No
4234-XTNEA,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,174.45,2022-02-01 00:00:00,inactive,No
1297-VQDRP,Male,1,Yes,Yes,68.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.15,7379.8,2022-02-01 00:00:00,active,No
9282-IZGQK,Female,0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85,2022-02-01 00:00:00,inactive,Yes
5348-CAGXB,Male,0,No,No,12.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,2022-04-11 23:49:30,active,No
0621-HJWXJ,Female,0,Yes,No,63.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,2022-04-27 04:54:26,inactive,No
5844-QVTAT,Female,0,Yes,Yes,33.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,2022-02-01 00:00:00,active,No
8905-IAZPF,Female,0,Yes,No,69.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.65,6744.2,2022-04-20 07:12:29,inactive,No
5394-MEITZ,Female,0,Yes,Yes,60.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,4946.7,2022-02-01 00:00:00,inactive,No
6859-QNXIQ,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,2022-02-01 00:00:00,active,No
2782-LFZVW,Female,0,No,No,11.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,2022-02-01 00:00:00,active,No
2866-IKBTM,Female,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,2022-02-01 00:00:00,active,No
1342-JPNKI,Male,0,No,No,,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,2022-04-21 16:05:46,inactive,Yes
2817-NTQDO,Male,0,No,No,13.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597,2022-02-01 00:00:00,inactive,Yes
7129-AZJDE,Male,0,Yes,Yes,34.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.95,2647.2,2022-02-01 00:00:00,active,No
6986-IJDHX,Male,0,Yes,Yes,39.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266,2022-02-01 00:00:00,inactive,Yes
2560-PPCHE,Female,0,No,No,65.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6744.25,2022-02-01 00:00:00,active,No
4676-MQUEA,Male,1,Yes,No,50.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.9,5265.5,2022-02-01 00:00:00,active,No
8138-EALND,Male,0,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,311.6,2022-04-28 08:57:18,active,No
3580-HYCSP,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.3,7966.9,2022-02-01 00:00:00,active,No
1352-HNSAW,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,2022-02-01 00:00:00,active,No
2075-PUEPR,Male,0,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1153.25,2022-04-19 07:04:22,inactive,No
1982-FEBTD,Female,0,Yes,Yes,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.6,514.75,2022-02-01 00:00:00,active,No
5301-GAUUY,Male,0,No,No,32.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,2022-02-01 00:00:00,inactive,Yes
5791-KAJFD,Female,0,Yes,Yes,56.0,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.75,3808,2022-02-01 00:00:00,active,No
2654-VBVPB,Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,19.9,2022-02-01 00:00:00,active,No
1154-HYWWO,Male,0,No,No,38.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,70.6,2708.2,2022-02-01 00:00:00,active,No
2501-XWWTZ,Male,0,No,No,11.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,760.05,2022-02-01 00:00:00,active,No
3716-UVSPD,Male,0,No,No,1.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.3,49.3,2022-02-01 00:00:00,active,No
6815-ABQFQ,Male,0,Yes,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.25,6033.3,2022-02-01 00:00:00,inactive,No
7343-EOBEU,Male,0,Yes,No,3.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.6,89.05,2022-02-01 00:00:00,inactive,No
3701-SFMUH,Male,0,Yes,Yes,,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.7,516.15,2022-02-01 00:00:00,active,No
6103-LIANB,Male,0,Yes,Yes,59.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.5,5861.75,2022-02-01 00:00:00,active,No
7319-VENRZ,Male,0,No,No,7.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.3,445.95,2022-02-01 00:00:00,active,No
5846-NEQVZ,Male,0,Yes,Yes,71.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.85,4973.4,2022-02-01 00:00:00,active,No
6967-QIQRV,Male,0,Yes,Yes,15.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,101.9,1667.25,2022-02-01 00:00:00,active,No
5781-RFZRP,Male,0,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.5,5357.75,2022-02-01 00:00:00,active,No
0939-YAPAF,Female,0,No,No,,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,2022-04-30 01:43:42,inactive,Yes
0308-IVGOK,Female,0,No,No,,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,2022-02-01 00:00:00,active,No
7293-LSCDV,Female,0,Yes,Yes,60.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.25,1103.25,2022-02-01 00:00:00,active,No
7025-WCBNE,Male,1,No,No,,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.6,2754,2022-02-01 00:00:00,active,No
5756-JYOJT,Female,0,No,No,,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),64.9,697.25,2022-02-01 00:00:00,active,No
4710-FDUIZ,Male,0,Yes,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,2022-02-01 00:00:00,inactive,Yes
6030-REHUX,Female,1,Yes,No,,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.85,3204.4,2022-02-01 00:00:00,inactive,No
9548-LIGTA,Male,0,Yes,No,,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,81.05,4747.65,2022-02-01 00:00:00,active,No
5150-LJNSR,Male,0,Yes,Yes,31.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),98.05,3082.1,2022-02-01 00:00:00,active,No
8270-RKSAP,Male,0,No,No,9.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,597.9,2022-02-01 00:00:00,active,No
6522-YRBXD,Male,1,Yes,No,35.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,2022-02-01 00:00:00,inactive,No
2640-LYMOV,Male,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,38.8,2022-02-01 00:00:00,active,No
1218-VKFPE,Female,0,Yes,Yes,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,2022-02-01 00:00:00,inactive,Yes
3627-FHKBK,Female,0,No,No,,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,2022-02-01 00:00:00,inactive,Yes
2865-TCHJW,Female,1,No,No,4.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,2022-02-01 00:00:00,inactive,Yes
1423-BMPBQ,Female,0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.0,19,2022-02-01 00:00:00,active,No
2393-DIVAI,Female,0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,61.7,2022-02-01 00:00:00,active,No
5192-EBGOV,Female,1,No,No,,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,2022-04-26 03:44:42,inactive,Yes
4568-KNYWR,Male,0,No,No,,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,3342.45,2022-02-01 00:00:00,active,No
8752-IMQOS,Male,0,Yes,Yes,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,85.1,2022-02-01 00:00:00,active,No
0742-LAFQK,Male,0,Yes,No,,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,99.15,7422.1,2022-04-16 05:19:20,active,No
0795-LAFGP,Male,0,Yes,Yes,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.4,6668.05,2022-02-01 00:00:00,active,No
0619-OLYUR,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.9,8071.05,2022-02-01 00:00:00,inactive,No
5512-IDZEI,Male,0,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1174.8,2022-02-01 00:00:00,active,No
